author,title,text,lemmas
Dickens,Great Expectations,"Biddy looked down at her child, and put its little hand to her lips,  and then put the good matronly hand with which she had touched it into  mine. There was something in the action, and in the light pressure of  Biddy’s wedding-ring, that had a very pretty eloquence in it.",biddy look child little hand lip good matronly hand touch action light pressure biddy wedding ring pretty eloquence
Dickens,Great Expectations,"“Dear Pip,” said Biddy, “you are sure you don’t fret for her?”",dear pip say biddy sure fret
Dickens,Great Expectations,"“Tell me as an old, old friend. Have you quite forgotten her?",tell old old friend forget
Dickens,Great Expectations,"“My dear Biddy, I have forgotten nothing in my life that ever had a  foremost place there, and little that ever had any place there. But  that poor dream, as I once used to call it, has all gone by, Biddy,—all  gone by!”",dear biddy forget life foremost place little place poor dream go go
Dickens,Great Expectations,"Nevertheless, I knew, while I said those words, that I secretly  intended to revisit the site of the old house that evening, alone, for  her sake. Yes, even so. For Estella’s sake.",know say word secretly intend revisit site old house evening sake yes estella sake
Dickens,Great Expectations,"I had heard of her as leading a most unhappy life, and as being  separated from her husband, who had used her with great cruelty, and  who had become quite renowned as a compound of pride, avarice,  brutality, and meanness. And I had heard of the death of her husband,  from an accident consequent on his ill-treatment of a horse. This  release had befallen her some two years before; for anything I knew,  she was married again.",hear lead unhappy life separate husband great cruelty renowned compound pride avarice brutality meanness hear death husband accident consequent ill treatment horse release befall year know marry
Dickens,Great Expectations,"The early dinner hour at Joe’s, left me abundance of time, without  hurrying my talk with Biddy, to walk over to the old spot before dark.  But, what with loitering on the way to look at old objects and to think  of old times, the day had quite declined when I came to the place.",early dinner hour joe leave abundance time hurry talk biddy walk old spot dark loitering way look old object think old time day decline come place
Dickens,Great Expectations,"There was no house now, no brewery, no building whatever left, but the  wall of the old garden. The cleared space had been enclosed with a  rough fence, and looking over it, I saw that some of the old ivy had  struck root anew, and was growing green on low quiet mounds of ruin. A  gate in the fence standing ajar, I pushed it open, and went in.",house brewery building leave wall old garden clear space enclose rough fence look see old ivy strike root anew grow green low quiet mound ruin gate fence standing ajar push open go
Dickens,Great Expectations,"A cold silvery mist had veiled the afternoon, and the moon was not yet  up to scatter it. But, the stars were shining beyond the mist, and the  moon was coming, and the evening was not dark. I could trace out where  every part of the old house had been, and where the brewery had been,  and where the gates, and where the casks. I had done so, and was  looking along the desolate garden walk, when I beheld a solitary figure  in it.",cold silvery mist veil afternoon moon scatter star shine mist moon come evening dark trace old house brewery gate cask look desolate garden walk beheld solitary figure
Dickens,Great Expectations,"The figure showed itself aware of me, as I advanced. It had been moving  towards me, but it stood still. As I drew nearer, I saw it to be the  figure of a woman. As I drew nearer yet, it was about to turn away,  when it stopped, and let me come up with it. Then, it faltered, as if  much surprised, and uttered my name, and I cried out,—",figure show aware advance move stand draw nearer see figure woman draw nearer turn away stop let come falter surprised utter cry
Dickens,Great Expectations,“I am greatly changed. I wonder you know me.”,greatly change wonder know
Dickens,Great Expectations,"The freshness of her beauty was indeed gone, but its indescribable  majesty and its indescribable charm remained. Those attractions in it,  I had seen before; what I had never seen before, was the saddened,  softened light of the once proud eyes; what I had never felt before was  the friendly touch of the once insensible hand.",freshness beauty go indescribable majesty indescribable charm remain attraction see see sadden soften light proud eye feel friendly touch insensible hand
Dickens,Great Expectations,"We sat down on a bench that was near, and I said, “After so many years,  it is strange that we should thus meet again, Estella, here where our  first meeting was! Do you often come back?”",sit bench near say year strange meet estella meeting come
